window,start_index,start_A,start_B,mechanism,date,v1_a_contribution,v1_b_contribution,v1_total_pnl,v1_total_return,v2_a_contribution,v2_b_contribution,v2_total_pnl,v2_total_return,v1_a_weight,v2_a_weight,daily_v1_minus_v2_return_difference
recent,2,2023-03-01,2024-01-01,A,2025-03-07,-7137.932271949284,0.0,-7137.932271949284,-0.0065318362676155045,-2056.3192213964603,0.0,-2056.3192213964603,-0.002011607950412752,0.9,0.5,-0.004520228317202753
recent,2,2023-03-01,2024-01-01,A,2025-03-10,-1462.4844752847353,0.0,-1462.4844752847353,-0.0013471010577051881,-161.94989319421916,0.0,-161.94989319421916,-0.00015874789832595357,0.9,0.5,-0.0011883531593792345
recent,2,2023-03-01,2024-01-01,A,2025-03-11,3607.2175775516152,0.0,3607.2175775516152,0.003327106356622208,1021.5801050566361,0.0,1021.5801050566361,0.0010015409104085766,0.9,0.5,0.0023255654462136315
recent,2,2023-03-01,2024-01-01,A,2025-03-12,4878.373816050774,0.0,4878.373816050774,0.004484632665959288,1036.0174733263832,0.0,1036.0174733263832,0.0010146788346041546,0.9,0.5,0.0034699538313551336
recent,2,2023-03-01,2024-01-01,A,2025-03-13,-99.42942554294552,0.0,-99.42942554294552,-9.099623702188749e-05,-225.1596859443675,0.0,-225.1596859443675,-0.00022029858591045604,0.9,0.5,0.00012930234888856856
recent,2,2023-03-01,2024-01-01,A,2025-03-14,792.0589811797904,0.0,792.0589811797904,0.0007249458144604275,176.41397579841149,0.0,176.41397579841149,0.00017264330759641437,0.9,0.5,0.0005523025068640132
recent,2,2023-03-01,2024-01-01,A,2025-03-17,1233.4018110797538,0.0,1233.4018110797538,0.0011280747537423803,377.8172774433176,0.0,377.8172774433176,0.00036967799733966393,0.9,0.5,0.0007583967564027164
recent,2,2023-03-01,2024-01-01,A,2025-03-18,-153.95072145294824,0.0,-153.95072145294824,-0.00014064535254217759,-22.33102575268083,0.0,-22.33102575268083,-2.1841876220557696e-05,0.9,0.5,-0.00011880347632161989
recent,2,2023-03-01,2024-01-01,A,2025-03-19,-798.948629278962,0.0,-798.948629278962,-0.0007300012425101089,-335.9495156126046,0.0,-335.9495156126046,-0.00032859789298281825,0.9,0.5,-0.0004014033495272906
recent,2,2023-03-01,2024-01-01,A,2025-03-20,256.4752696435838,0.0,256.4752696435838,0.0002345132523290413,50.978205423798826,0.0,50.978205423798826,4.9879033524212406e-05,0.9,0.5,0.0001846342188048289
recent,2,2023-03-01,2024-01-01,A,2025-03-21,-756.6413354724993,0.0,-756.6413354724993,-0.0006916878100259655,-183.9210840198328,0.0,-183.9210840198328,-0.0001799464748046026,0.9,0.5,-0.000511741335221363
recent,2,2023-03-01,2024-01-01,A,2025-03-24,-1087.3992929786675,0.0,-1087.3992929786675,-0.0009947400532363704,-471.82381552538874,0.0,-471.82381552538874,-0.00046171059471702264,0.9,0.5,-0.0005330294585193478
recent,2,2023-03-01,2024-01-01,A,2025-03-25,-1886.1895245012036,0.0,-1886.1895245012036,-0.0017271820367832568,-551.1177351841467,0.0,-551.1177351841467,-0.0005395540212445479,0.9,0.5,-0.0011876280155387088
recent,2,2023-03-01,2024-01-01,A,2025-03-26,1994.4026897881636,0.0,1994.4026897881636,0.001829432497032116,506.8250083003072,0.0,506.8250083003072,0.0004964585235382174,0.9,0.5,0.0013329739734938987
recent,2,2023-03-01,2024-01-01,A,2025-03-27,-364.6837269564786,0.0,-364.6837269564786,-0.00033390747087638664,-135.52868658153477,0.0,-135.52868658153477,-0.00013269073785148602,0.9,0.5,-0.00020121673302490062
recent,2,2023-03-01,2024-01-01,A,2025-03-28,268.07527900140565,0.0,268.07527900140565,0.0002455339534479986,242.58425298596632,0.0,242.58425298596632,0.00023753609688725435,0.9,0.5,7.997856560744247e-06
recent,2,2023-03-01,2024-01-01,A,2025-03-31,-1174.3933942133326,0.0,-1174.3933942133326,-0.0010753795384439884,-180.50031759421586,0.0,-180.50031759421586,-0.00017670214936902248,0.9,0.5,-0.0008986773890749659
recent,2,2023-03-01,2024-01-01,A,2025-04-01,17.259644712368754,0.0,17.259644712368754,1.5821487166768104e-05,178.7383865328899,0.0,178.7383865328899,0.00017500821797561205,0.9,0.1,-0.00015918673080884396
recent,2,2023-03-01,2024-01-01,A,2025-04-02,-104.09975972974894,0.0,-104.09975972974894,-9.542415167251061e-05,217.8372333863794,0.0,217.8372333863794,0.0002132537729508589,0.9,0.1,-0.0003086779246233695
recent,2,2023-03-01,2024-01-01,A,2025-04-03,-7672.6212046262835,0.0,-7672.6212046262835,-0.007033861012164888,-1941.2960059920765,0.0,-1941.2960059920765,-0.0019000444755429917,0.9,0.1,-0.005133816536621896
recent,2,2023-03-01,2024-01-01,A,2025-04-04,-12671.855561518974,-5253.35943415447,-17925.214995673443,-0.016549312589480926,-996.6606095870007,-40860.58675000624,-41857.24735959324,-0.04104579145266946,0.9,0.1,0.024496478863188537
recent,2,2023-03-01,2024-01-01,A,2025-04-07,-2185.7883219416117,-323.5149915793275,-2509.3033135209394,-0.002355679256647066,-263.55337008420935,-2202.4177470909835,-2465.971117175193,-0.0025216690361766023,0.9,0.1,0.00016598977952953647
recent,2,2023-03-01,2024-01-01,A,2025-04-08,-7116.240365998746,-1484.6712919434824,-8600.911657942228,-0.008093413881707518,-451.07906767883,-9236.935863797935,-9688.014931476764,-0.009931879223778224,0.9,0.1,0.001838465342070706
recent,2,2023-03-01,2024-01-01,A,2025-04-09,59097.79170589384,8591.255005692648,67689.04671158649,0.06421476342513666,4288.617064755007,35821.96488130571,40110.581946060716,0.04153273359116566,0.9,0.1,0.022682029833970996
recent,2,2023-03-01,2024-01-01,A,2025-04-10,-11659.561052354917,-2334.2339092054776,-13993.794961560394,-0.012474487608650267,-724.7901059090022,-13568.291354889672,-14293.081460798674,-0.014209686570381887,0.9,0.1,0.00173519896173162
recent,2,2023-03-01,2024-01-01,A,2025-04-11,36.36485142834499,31.256017807854732,67.62086923619972,6.104071814931343e-05,91.84008405048999,583.3888409457209,675.2289249962108,0.0006809655183415389,0.9,0.1,-0.0006199248001922255
recent,2,2023-03-01,2024-01-01,A,2025-04-14,5090.074706485879,315.00137839028054,5405.076084876159,0.004878813178243645,354.61589449024086,2098.4240047886547,2453.0398992788955,0.002472196894670708,0.9,0.1,0.0024066162835729367
recent,2,2023-03-01,2024-01-01,A,2025-04-15,-871.2418992960206,56.76700813018784,-814.4748911658328,-0.0007316045321090905,-69.53591061986282,377.4669369797259,307.9310263598631,0.0003095704920280375,0.9,0.1,-0.001041175024137128
recent,2,2023-03-01,2024-01-01,A,2025-04-16,-5359.335668383845,83.15795775160504,-5276.17771063224,-0.004742812434806381,-381.64830944578597,552.7215072039293,171.0731977581433,0.00017193078947721837,0.9,0.1,-0.0049147432242836
recent,2,2023-03-01,2024-01-01,A,2025-04-17,1327.954567291446,591.917034674843,1919.8716019662888,0.0017340171840817074,64.41318849258501,3941.7949730313726,4006.2081615239576,0.004025599200242363,0.9,0.1,-0.0022915820161606556
recent,2,2023-03-01,2024-01-01,A,2025-04-21,-7596.168215166017,0.0,-7596.168215166017,-0.00684894003569448,-508.3806446989692,0.0,-508.3806446989692,-0.000508793135563212,0.9,0.1,-0.006340146900131268
recent,2,2023-03-01,2024-01-01,A,2025-04-22,-665.9856977374761,0.0,-665.9856977374761,-0.000604614255315644,-16.2042202183287,0.0,-16.2042202183287,-1.6225623515553317e-05,0.9,0.1,-0.0005883886318000907
recent,2,2023-03-01,2024-01-01,A,2025-04-23,-909.9796283586174,0.0,-909.9796283586174,-0.0008266236184419042,-77.87866518449243,0.0,-77.87866518449243,-7.798279631265107e-05,0.9,0.1,-0.0007486408221292531
recent,2,2023-03-01,2024-01-01,A,2025-04-24,5149.854521120264,0.0,5149.854521120264,0.004681987471781239,297.1556169665738,0.0,297.1556169665738,0.0002975761479021196,0.9,0.1,0.00438441132387912
recent,2,2023-03-01,2024-01-01,A,2025-04-25,-4571.005216825404,0.0,-4571.005216825404,-0.004136360549422702,-353.68133524049375,0.0,-353.68133524049375,-0.00035407649595024023,0.9,0.1,-0.003782284053472462
recent,2,2023-03-01,2024-01-01,A,2025-04-28,8251.584082064208,0.0,8251.584082064208,0.007497977346546334,459.8795891885327,0.0,459.8795891885327,0.0004605564751946167,0.9,0.1,0.007037420871351717
recent,2,2023-03-01,2024-01-01,A,2025-04-29,-4273.792286306673,0.0,-4273.792286306673,-0.003854570759142306,-254.75677759781468,0.0,-254.75677759781468,-0.00025501429965041366,0.9,0.1,-0.0035995564594918927
recent,2,2023-03-01,2024-01-01,A,2025-04-30,4294.202046184766,0.0,4294.202046184766,0.003887964936598888,343.64625445937816,0.0,343.64625445937816,0.00034408137651693567,0.9,0.1,0.0035438835600819524
recent,2,2023-03-01,2024-01-01,A,2025-05-01,7129.48234833651,0.0,7129.48234833651,0.0064300243182622615,400.28801808943723,0.0,400.28801808943723,0.00040065700086946646,0.9,0.5,0.006029367317392795
recent,2,2023-03-01,2024-01-01,A,2025-05-02,15596.942971213135,0.0,15596.942971213135,0.01397688903187238,896.4696244813007,0.0,896.4696244813007,0.0008969366201644172,0.9,0.5,0.013079952411707963
recent,2,2023-03-01,2024-01-01,A,2025-05-05,-1826.9735400577724,0.0,-1826.9735400577724,-0.0016146382406756494,145.6975854646475,0.0,145.6975854646475,0.0001456428509374937,0.9,0.5,-0.0017602810916131431
recent,2,2023-03-01,2024-01-01,A,2025-05-06,2393.741598374755,0.0,2393.741598374755,0.002118956487731858,658.7094276295156,0.0,658.7094276295156,0.000658366082520901,0.9,0.5,0.001460590405210957
recent,2,2023-03-01,2024-01-01,A,2025-05-07,353.181723888388,0.0,353.181723888388,0.00031197781794933794,175.27366072156372,0.0,175.27366072156372,0.00017506704303327708,0.9,0.5,0.00013691077491606086
recent,2,2023-03-01,2024-01-01,A,2025-05-08,3087.2615558795706,0.0,3087.2615558795706,0.0027262360098905835,401.9022102813035,0.0,401.9022102813035,0.0004013581716798628,0.9,0.5,0.002324877838210721
recent,2,2023-03-01,2024-01-01,A,2025-05-09,-2655.710182830858,0.0,-2655.710182830858,-0.0023387743684001043,-255.29591346383089,0.0,-255.29591346383089,-0.0002548480444713005,0.9,0.5,-0.0020839263239288038
recent,2,2023-03-01,2024-01-01,A,2025-05-12,-1259.428251252916,0.0,-1259.428251252916,-0.001111726567347683,-175.45506300925678,0.0,-175.45506300925678,-0.00017519190718997215,0.9,0.5,-0.000936534660157711
recent,2,2023-03-01,2024-01-01,A,2025-05-13,-577.1779914170534,0.0,-577.1779914170534,-0.00051005546007181,-510.2884091997808,0.0,-510.2884091997808,-0.0005096123344153467,0.9,0.5,-4.4312565646335237e-07
recent,2,2023-03-01,2024-01-01,A,2025-05-14,-3769.2468596617896,0.0,-3769.2468596617896,-0.0033326046115562716,-1156.0772363588244,0.0,-1156.0772363588244,-0.0011551342346206575,0.9,0.5,-0.002177470376935614
recent,2,2023-03-01,2024-01-01,A,2025-05-15,2577.950939433438,0.0,2577.950939433438,0.0022869338684385443,536.7983958489585,0.0,536.7983958489585,0.000536980819183619,0.9,0.5,0.0017499530492549253
recent,2,2023-03-01,2024-01-01,A,2025-05-16,2969.3947245436884,0.0,2969.3947245436884,0.0026281782807039376,687.9473071208599,0.0,687.9473071208599,0.0006878117545533741,0.9,0.5,0.0019403665261505634
recent,2,2023-03-01,2024-01-01,A,2025-05-19,1380.8466565598956,0.0,1380.8466565598956,0.001218968368317454,734.7315361944623,0.0,734.7315361944623,0.0007340818551725216,0.9,0.5,0.0004848865131449324
recent,2,2023-03-01,2024-01-01,A,2025-05-20,4698.505127509859,0.0,4698.505127509859,0.004142644057093023,1108.6328624043106,0.0,1108.6328624043106,0.001106840050653913,0.9,0.5,0.00303580400643911
recent,2,2023-03-01,2024-01-01,A,2025-05-21,7911.603953836996,0.0,7911.603953836996,0.006946835934636123,2256.0905764923327,0.0,2256.0905764923327,0.002249951831070135,0.9,0.5,0.0046968841035659875
recent,2,2023-03-01,2024-01-01,A,2025-05-22,2353.181032701434,0.0,2353.181032701434,0.0020519713884383224,765.4317298391389,0.0,765.4317298391389,0.0007616353733357403,0.9,0.5,0.001290336015102582
recent,2,2023-03-01,2024-01-01,A,2025-05-23,-5204.150272863135,0.0,-5204.150272863135,-0.004528720765405515,-1604.7149082670194,0.0,-1604.7149082670194,-0.0015955406896840366,0.9,0.5,-0.002933180075721478
recent,2,2023-03-01,2024-01-01,A,2025-05-27,1297.6655925408897,0.0,1297.6655925408897,0.0011343831578459083,-173.42393317679793,0.0,-173.42393317679793,-0.000172708024373743,0.9,0.5,0.0013070911822196513
recent,2,2023-03-01,2024-01-01,A,2025-05-28,3874.720039144324,0.0,3874.720039144324,0.0033833344596195985,1035.133917717128,0.0,1035.133917717128,0.001031038865210795,0.9,0.5,0.0023522955944088033
recent,2,2023-03-01,2024-01-01,A,2025-05-29,5221.166852478203,0.0,5221.166852478203,0.004543654415005529,962.9163100029243,0.0,962.9163100029243,0.0009581190967027749,0.9,0.5,0.0035855353183027543
recent,2,2023-03-01,2024-01-01,A,2025-05-30,-2364.274538843085,0.0,-2364.274538843085,-0.002048173819592316,-296.90300893497977,0.0,-296.90300893497977,-0.0002951410688751013,0.9,0.5,-0.0017530327507172144
recent,2,2023-03-01,2024-01-01,A,2025-06-02,-2978.99933296616,0.0,-2978.99933296616,-0.0025860072255679354,-736.6709333084962,0.0,-736.6709333084962,-0.0007325154315786025,0.9,0.9,-0.001853491793989333
recent,2,2023-03-01,2024-01-01,A,2025-06-03,723.143623831128,-414.74485077825335,308.3987730528747,0.00026840865322415384,-180.83421193907947,-110.21547582652394,-291.0496877656034,-0.0002896200509455612,0.9,0.9,0.0005580287041697151
recent,2,2023-03-01,2024-01-01,A,2025-06-04,1603.4558076456328,-887.409521796031,716.0462858496019,0.0006230292192865826,542.6724726412746,-235.48078644604547,307.19168619522907,0.0003057713173416474,0.9,0.9,0.0003172579019449352
recent,2,2023-03-01,2024-01-01,A,2025-06-05,-5063.0491413276195,-1139.0080455790999,-6202.057186906719,-0.005393026956978456,-1667.039973420942,-302.32226257002014,-1969.3622359909623,-0.001959657246184211,0.9,0.9,-0.003433369710794245
recent,2,2023-03-01,2024-01-01,A,2025-06-06,-3074.160749023038,0.0,-3074.160749023038,-0.0026876449642457305,-1344.5651127272977,0.0,-1344.5651127272977,-0.0013405661646838625,0.9,0.9,-0.001347078799561868
recent,2,2023-03-01,2024-01-01,A,2025-06-09,3210.670837109248,0.0,3210.670837109248,0.0028145560974811635,-99.89302935060289,0.0,-99.89302935060289,-9.972962593793382e-05,0.9,0.9,0.002914285723419097
recent,2,2023-03-01,2024-01-01,A,2025-06-10,-12747.72045891374,0.0,-12747.72045891374,-0.011143613170004224,-5452.199233306707,0.0,-5452.199233306707,-0.005443823523868301,0.9,0.9,-0.005699789646135924
recent,2,2023-03-01,2024-01-01,A,2025-06-11,-223.60459571887975,347.24901842351113,123.64442270463138,0.00010930368527498114,497.3804493546602,163.63842617459994,661.0188755292602,0.0006636160218754958,0.9,0.9,-0.0005543123366005147
recent,2,2023-03-01,2024-01-01,A,2025-06-12,-2568.676265636822,-16.112116935840277,-2584.788382572662,-0.002284745335337402,-805.3380841004579,-74.2742815168142,-879.6123656172721,-0.000882482737155661,0.9,0.9,-0.0014022625981817407
recent,2,2023-03-01,2024-01-01,A,2025-06-13,13297.333372111203,-307.7624284799124,12989.57094363129,0.011508030387698669,5567.714441586455,-216.84279580909308,5350.871645777362,0.005373074380022243,0.9,0.9,0.006134956007676426
recent,2,2023-03-01,2024-01-01,A,2025-06-16,5677.162863191038,-500.861157557012,5176.301705634026,0.0045337382231847145,2682.8396986498246,-353.1981631771648,2329.6415354726596,0.0023268059733677435,0.9,0.9,0.002206932249816971
recent,2,2023-03-01,2024-01-01,A,2025-06-17,-3041.435690107869,-348.3603177024943,-3389.7960078103633,-0.002955601614803566,-1150.8602225038762,-235.07856945208152,-1385.9387919559576,-0.0013810384648577615,0.9,0.9,-0.0015745631499458046
recent,2,2023-03-01,2024-01-01,A,2025-06-18,-9142.197812888491,38.51800006598513,-9103.679812822505,-0.007961131693037428,-5894.973917205241,25.989790223884423,-5868.984126981357,-0.005856320695843887,0.9,0.9,-0.0021048109971935408
recent,2,2023-03-01,2024-01-01,A,2025-06-20,358.46564834640776,125.59596585610181,484.0616142025096,0.0004267070220966224,162.68109417279948,84.76457749944728,247.44567167224676,0.0002483662738970663,0.9,0.9,0.0001783407481995561
recent,2,2023-03-01,2024-01-01,A,2025-06-23,14427.994297010213,1357.7274872784105,15785.721784288624,0.013909397308159249,5591.3518502534525,687.6488834671356,6279.000733720588,0.006300796358441696,0.9,0.9,0.007608600949717553
recent,2,2023-03-01,2024-01-01,A,2025-06-24,1774.9567279523453,1572.2498755060597,3347.206603458405,0.0029088896040076876,1324.6259782038726,486.44567651359796,1811.0716547174707,0.0018059791276397474,0.9,0.9,0.0011029104763679402
recent,2,2023-03-01,2024-01-01,A,2025-06-25,875.7155193370093,88.65599905955979,964.3715183965691,0.000835656151655715,130.83798009996858,59.71939183728276,190.55737193725133,0.00018967899002898944,0.9,0.9,0.0006459771616267255
recent,2,2023-03-01,2024-01-01,A,2025-06-26,577.9212374269434,-119.06351454943234,458.8577228775111,0.0003972816585901859,-17.699209919293338,-80.35013435326506,-98.0493442725584,-9.757887319492108e-05,0.9,0.9,0.000494860531785107
recent,2,2023-03-01,2024-01-01,A,2025-06-27,33.31880612181806,232.3909998896448,265.7098060114629,0.0002299617204397461,172.2962733826074,156.84349402858808,329.1397674111955,0.00032759241911277853,0.9,0.9,-9.763069867303243e-05
recent,2,2023-03-01,2024-01-01,A,2025-06-30,-3700.7423296447528,-162.63451512870432,-3863.376844773457,-0.0033428368400222346,-1475.6983429419415,-109.7530774351724,-1585.451420377114,-0.0015774811425222992,0.9,0.9,-0.0017653556974999353
recent,2,2023-03-01,2024-01-01,A,2025-07-01,614.3152359948899,907.7773250821157,1522.0925610770055,0.0013214276142555761,183.35610999322967,612.5686372636349,795.9247472568645,0.0007931747445414761,0.9,0.9,0.0005282528697141
recent,2,2023-03-01,2024-01-01,A,2025-07-02,-1426.4877897938072,987.493615939056,-438.99417385475124,-0.000380616456180165,-920.6665640408169,358.2339230237925,-562.4326410170244,-0.0005600451641135049,0.9,0.9,0.0001794287079333399
recent,2,2023-03-01,2024-01-01,A,2025-07-03,-1733.9553866967537,24.680271895815878,-1709.275114800938,-0.0014825389279882603,-810.8154200396166,17.471610431375847,-793.3438096082407,-0.0007904188054109878,0.9,0.9,-0.0006921201225772725
recent,2,2023-03-01,2024-01-01,A,2025-07-07,4991.799971086979,203.84802218004342,5195.647993267023,0.004513133621295187,2928.725412525043,144.35799275308588,3073.083405278129,0.003064175139250489,0.9,0.9,0.0014489584820446982
recent,2,2023-03-01,2024-01-01,A,2025-07-08,-1646.792545001659,-282.1055581651263,-1928.8981031667852,-0.0016679849925002603,-855.1232679418456,-199.7244858158239,-1054.8477537576696,-0.001048576933649017,0.9,0.9,-0.0006194080588512432
recent,2,2023-03-01,2024-01-01,A,2025-07-09,-3492.8247410184154,410.25894735211943,-3082.565793666296,-0.002670055010635399,-1551.5769267312808,290.445439648692,-1261.1314870825888,-0.001254950270934102,0.9,0.9,-0.0014151047397012969
recent,2,2023-03-01,2024-01-01,A,2025-07-10,-2145.820443500722,288.9237280560071,-1856.8967154447148,-0.001612711724527051,-1497.9802048949728,195.6376331526855,-1302.3425717422872,-0.0012975877747755887,0.9,0.9,-0.0003151239497514622
recent,2,2023-03-01,2024-01-01,A,2025-07-11,2381.8868078080586,492.9930484855428,2874.8798562936013,0.0025008615665413855,994.5006686418642,295.68559043117574,1290.18625907304,0.0012871460292353688,0.9,0.9,0.0012137155373060167
recent,2,2023-03-01,2024-01-01,A,2025-07-14,7352.694224949931,-306.1707154857325,7046.5235094641985,0.00611448808634981,3746.2643989713915,-146.4119208003877,3599.852478171004,0.0035867530134122876,0.9,0.9,0.002527735072937522
recent,2,2023-03-01,2024-01-01,A,2025-07-15,3032.2056778751617,56.513100592693284,3088.718778467855,0.0026638892391319235,1391.2508760098997,27.057877197166,1418.3087532070656,0.0014080971877922996,0.9,0.9,0.0012557920513396239
recent,2,2023-03-01,2024-01-01,A,2025-07-16,2203.0118035117184,-272.9976245492419,1930.0141789624765,0.001660133144885098,1221.3939134318898,-130.55826782871077,1090.835645603179,0.0010814590276683716,0.9,0.9,0.0005786741172167263
recent,2,2023-03-01,2024-01-01,A,2025-07-17,-4309.614698490476,497.0345281989066,-3812.5801702915696,-0.003274017652804893,-2168.9842106609626,237.68631154981355,-1931.297899111149,-0.0019126283965583692,0.9,0.9,-0.001361389256246524
recent,2,2023-03-01,2024-01-01,A,2025-07-18,4653.539093232627,371.23967989877724,5024.778773131405,0.004329155626056815,1996.7490192181085,179.14483951052233,2175.8938587286307,0.0021589892360186526,0.9,0.9,0.0021701663900381626
recent,2,2023-03-01,2024-01-01,A,2025-07-21,-5022.414920127932,-171.82598620411494,-5194.240906332047,-0.004455867521296669,-2266.075339536023,-85.54487674182595,-2351.620216277849,-0.0023283235416872803,0.9,0.9,-0.0021275439796093884
recent,2,2023-03-01,2024-01-01,A,2025-07-22,5142.910759709838,450.77396055188615,5593.684720261725,0.004820006782845347,2249.793464445386,223.88055267019462,2473.67401711558,0.0024548839625597135,0.9,0.9,0.002365122820285633
recent,2,2023-03-01,2024-01-01,A,2025-07-23,-9390.314956205686,0.0,-9390.314956205686,-0.008052700564444293,-4249.904340358206,0.0,-4249.904340358206,-0.0042072936034862445,0.9,0.9,-0.0038454069609580484
recent,2,2023-03-01,2024-01-01,A,2025-07-24,-6454.072520516804,0.0,-6454.072520516804,-0.00557964583228829,-2432.9263368203483,0.0,-2432.9263368203483,-0.002418709353113385,0.9,0.9,-0.0031609364791749047
recent,2,2023-03-01,2024-01-01,A,2025-07-25,271.1208619119277,0.0,271.1208619119277,0.00023570333282308558,53.25057237440706,0.0,53.25057237440706,5.3067754217765104e-05,0.9,0.9,0.00018263557860532048
recent,2,2023-03-01,2024-01-01,A,2025-07-28,7611.04837131301,0.0,7611.04837131301,0.006615229512481344,4084.188321069832,0.0,4084.188321069832,0.004069950633625213,0.9,0.9,0.002545278878856131
recent,2,2023-03-01,2024-01-01,A,2025-07-29,7546.780257292824,0.0,7546.780257292824,0.006516263568990494,3512.4142465898185,0.0,3512.4142465898185,0.0034859820178198713,0.9,0.9,0.0030302815511706227
recent,2,2023-03-01,2024-01-01,A,2025-07-30,13652.825503037413,0.0,13652.825503037413,0.011712205408721945,6766.896163133285,0.0,6766.896163133285,0.006692642311939952,0.9,0.9,0.005019563096781993
recent,2,2023-03-01,2024-01-01,A,2025-07-31,15170.760816243012,0.0,15170.760816243012,0.01286371805696958,5977.015606728912,0.0,5977.015606728912,0.005872129136621961,0.9,0.9,0.006991588920347618
recent,2,2023-03-01,2024-01-01,A,2025-08-01,2021.5168042796554,0.0,2021.5168042796554,0.0016923317129873285,1095.4827907377949,0.0,1095.4827907377949,0.0010699758921615262,0.9,0.9,0.0006223558208258023
recent,2,2023-03-01,2024-01-01,A,2025-08-04,2268.7761847468223,0.0,2268.7761847468223,0.0018961183563307846,875.3062766935013,0.0,875.3062766935013,0.0008540121308156453,0.9,0.9,0.0010421062255151392
recent,2,2023-03-01,2024-01-01,A,2025-08-05,-3761.781879075637,0.0,-3761.781879075637,-0.003137940496268858,-1811.3404500470208,0.0,-1811.3404500470208,-0.0017657668049259427,0.9,0.9,-0.0013721736913429154
recent,2,2023-03-01,2024-01-01,A,2025-08-06,6486.335190585074,0.0,6486.335190585074,0.005427694740522033,2684.315655565531,0.0,2684.315655565531,0.002621406593084313,0.9,0.9,0.0028062881474377197
recent,2,2023-03-01,2024-01-01,A,2025-08-07,-5828.095375978235,0.0,-5828.095375978235,-0.00485055946672916,-2792.6700375859054,0.0,-2792.6700375859054,-0.00272009113953417,0.9,0.9,-0.00213046832719499
recent,2,2023-03-01,2024-01-01,A,2025-08-08,-2420.0859033541337,0.0,-2420.0859033541337,-0.0020239867345647872,-817.4205584119569,0.0,-817.4205584119569,-0.0007983481377150764,0.9,0.9,-0.001225638596849711
recent,2,2023-03-01,2024-01-01,A,2025-08-11,-1443.922741888849,0.0,-1443.922741888849,-0.0012100428043738836,-630.5783489396722,0.0,-630.5783489396722,-0.0006163574817755522,0.9,0.9,-0.0005936853225983314
recent,2,2023-03-01,2024-01-01,A,2025-08-12,2595.0648004116733,0.0,2595.0648004116733,0.0021773628906737647,1163.7300979758197,0.0,1163.7300979758197,0.0011381870683690055,0.9,0.9,0.0010391758223047593
recent,2,2023-03-01,2024-01-01,A,2025-08-13,1669.6335139261014,0.0,1669.6335139261014,0.0013978455067879057,1249.6076537552885,0.0,1249.6076537552885,0.0012207901866293153,0.9,0.9,0.00017705532015859036
recent,2,2023-03-01,2024-01-01,A,2025-08-14,8369.291626788063,0.0,8369.291626788063,0.006997132043418784,4566.258066807326,0.0,4566.258066807326,0.0044555153716529725,0.9,0.9,0.0025416166717658114
recent,2,2023-03-01,2024-01-01,A,2025-08-15,4873.184653447776,0.0,4873.184653447776,0.004045907996479529,2151.0023749710654,0.0,2151.0023749710654,0.002089525502333773,0.9,0.9,0.0019563824941457556
recent,2,2023-03-01,2024-01-01,A,2025-08-18,-769.5655997320832,1231.0314543479612,461.465854615878,0.0003815831036109591,-204.92736626579972,624.5858163750113,419.65845010921157,0.000406814323751259,0.9,0.9,-2.5231220140299886e-05
recent,2,2023-03-01,2024-01-01,A,2025-08-19,-1402.000188494795,0.0,-1402.000188494795,-0.0011588626038874822,-620.1488630098468,0.0,-620.1488630098468,-0.0006009240339847618,0.9,0.9,-0.0005579385699027204
recent,2,2023-03-01,2024-01-01,A,2025-08-20,-1280.924387845113,0.0,-1280.924387845113,-0.001060012411529399,-544.733894194037,0.0,-544.733894194037,-0.0005281643419062673,0.9,0.9,-0.0005318480696231317
recent,2,2023-03-01,2024-01-01,A,2025-08-21,-2638.7541654777397,0.0,-2638.7541654777397,-0.0021859840540222426,-1099.287033193054,0.0,-1099.287033193054,-0.00106641249082421,0.9,0.9,-0.0011195715631980327
recent,2,2023-03-01,2024-01-01,A,2025-08-22,1678.0729665016256,0.0,1678.0729665016256,0.0013931866322821865,834.047655700507,0.0,834.047655700507,0.0008099689456568541,0.9,0.9,0.0005832176866253324
recent,2,2023-03-01,2024-01-01,A,2025-08-25,-5115.480469786415,0.0,-5115.480469786415,-0.004241117028278481,-2413.3355463565867,0.0,-2413.3355463565867,-0.0023417665021482565,0.9,0.9,-0.0018993505261302246
recent,2,2023-03-01,2024-01-01,A,2025-08-26,1090.6727566865898,0.0,1090.6727566865898,0.0009081008902203295,493.7895647143406,0.0,493.7895647143406,0.000480270593769753,0.9,0.9,0.0004278302964505765
recent,2,2023-03-01,2024-01-01,A,2025-08-27,3030.193472846609,0.0,3030.193472846609,0.002520668825615882,1356.0857316402164,0.0,1356.0857316402164,0.0013183256627661778,0.9,0.9,0.001202343162849704
recent,2,2023-03-01,2024-01-01,A,2025-08-28,-4895.457862493982,0.0,-4895.457862493982,-0.004062051390087043,-2599.3800932965005,0.0,-2599.3800932965005,-0.0025236735960745345,0.9,0.9,-0.0015383777940125086
recent,2,2023-03-01,2024-01-01,A,2025-08-29,-2400.6234243517074,0.0,-2400.6234243517074,-0.002000063827544822,-1143.1346603734203,0.0,-1143.1346603734203,-0.0011126490233678268,0.9,0.9,-0.0008874148041769952
recent,2,2023-03-01,2024-01-01,A,2025-09-02,-6769.121621281191,0.0,-6769.121621281191,-0.005650952016379368,-3293.3963728298027,0.0,-3293.3963728298027,-0.0032091372181949685,0.9,0.9,-0.0024418147981843997
